PIDB_ID,State,County,FIPS,PointTypeGeneral,PointType,Trinomial,DINAA_URI,RawMaterialGeneral,RawMaterialSimple,MaxLength,MLIncomplete,MaxWidth,MWIncomplete,HeightMaxWidth,BasalWidth,BWIncomplete,DepthBasalConcavity,DBCIncomplete,MaxThickness,MTIncomplete,Reworked,ReferenceID,Title,YearPublished,PublishedSource,SurveyNumber,STATE_FIPS,CNTY_FIPS,Lat_CountyCentroid,Long_CountyCentroid,Latitude,Longitude
10991,Georgia,Hall,13139,Quad_BeaverLake,Quad,,,Knox chert,Other,27,FALSE,25,FALSE,0,,TRUE,6,FALSE,6,FALSE,Poss. Reworked blade break,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1168,13,139,34.31688588,-83.81967645,34.31688588,-83.81967645
10992,Georgia,Hall,13139,,Dalton,,,Piedmont Georgia chert,Other,33,FALSE,23,FALSE,0,34,TRUE,6,FALSE,6.5,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1169,13,139,34.31688588,-83.81967645,34.31688588,-83.81967645
10993,Georgia,Hall,13139,,Dalton,,,Knox chert,Other,32,FALSE,21,TRUE,0,,TRUE,7,FALSE,6,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1170,13,139,34.31688588,-83.81967645,34.31688588,-83.81967645
10994,Georgia,Habersham,13137,Clovis,Clovis,,,,Other,22,FALSE,20,FALSE,0,21,TRUE,3,FALSE,4,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1171,13,137,34.63102018,-83.53111109,34.63102018,-83.53111109
10995,Georgia,Stephens,13257,,Lanceolate,,,"Chert, unidentified",Other,44,FALSE,24,FALSE,0,24,FALSE,2,FALSE,7,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1172,13,257,34.55390252,-83.29338476,34.55390252,-83.29338476
10996,Georgia,Dougherty,13095,,Lanceolate,,,Coastal Plain chert,Coastal Plain chert,51,FALSE,27,FALSE,0,27,FALSE,1.5,FALSE,5.5,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1173,13,095,31.5333091,-84.21641601,31.5333091,-84.21641601
10997,Georgia,Muscogee,13215,,Chattahoochee Dalton,,,Coastal Plain chert,Coastal Plain chert,58,FALSE,24,FALSE,0,24,FALSE,6,FALSE,9,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1174,13,215,32.50992023,-84.87708781,32.50992023,-84.87708781
10998,Georgia,Floyd,13115,Cumberland,Cumberland,,,Knox chert,Other,,TRUE,23,FALSE,0,,TRUE,,FALSE,6.5,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1175,13,115,34.26317735,-85.21426023,34.26317735,-85.21426023
10999,Georgia,Floyd,13115,Clovis,Clovis,,,Knox chert,Other,40,FALSE,28,TRUE,0,,FALSE,5,FALSE,6.5,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1176,13,115,34.26317735,-85.21426023,34.26317735,-85.21426023
11000,Georgia,Floyd,13115,Clovis,Clovis,,,Knox chert,Other,27,FALSE,29,FALSE,0,,TRUE,7,FALSE,4,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1177,13,115,34.26317735,-85.21426023,34.26317735,-85.21426023
11001,Georgia,Floyd,13115,,Greenbrier,,,Knox chert,Other,42,FALSE,24,FALSE,0,24,TRUE,4,FALSE,5,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1178,13,115,34.26317735,-85.21426023,34.26317735,-85.21426023
11002,Georgia,Floyd,13115,,Serrated Lanceolate,,,Knox chert,Other,35,FALSE,20,FALSE,0,20,FALSE,3.5,FALSE,6,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1179,13,115,34.26317735,-85.21426023,34.26317735,-85.21426023
11003,Georgia,Floyd,13115,Clovis,Clovis,,,Quartz,Quartz,33,FALSE,26,FALSE,0,23,FALSE,3,FALSE,7,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1180,13,115,34.26317735,-85.21426023,34.26317735,-85.21426023
11004,Georgia,Floyd,13115,Quad_BeaverLake,Quad,,,Knox chert,Other,34,FALSE,24,TRUE,0,24,TRUE,2,FALSE,7,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1181,13,115,34.26317735,-85.21426023,34.26317735,-85.21426023
11005,Georgia,Floyd,13115,Quad_BeaverLake,Quad,,,"Quartzite, orthoquartzite",Other,25,FALSE,28,TRUE,0,28,TRUE,2,FALSE,5.5,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1182,13,115,34.26317735,-85.21426023,34.26317735,-85.21426023
11006,Georgia,Floyd,13115,,Dalton,,,Knox chert,Other,38,FALSE,24,TRUE,0,24,TRUE,4.5,FALSE,6.5,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1183,13,115,34.26317735,-85.21426023,34.26317735,-85.21426023
11007,Georgia,Floyd,13115,Quad_BeaverLake,Beaver Lake,,,Knox chert,Other,34,FALSE,21,FALSE,0,21,FALSE,0,FALSE,7,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1184,13,115,34.26317735,-85.21426023,34.26317735,-85.21426023
11008,Georgia,Dougherty,13095,Clovis,Clovis,,,,Other,48,FALSE,33,FALSE,0,29,FALSE,5,FALSE,6,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1185,13,095,31.5333091,-84.21641601,31.5333091,-84.21641601
11009,Georgia,Dougherty,13095,Clovis,Clovis,,,Coastal Plain chert,Coastal Plain chert,53,FALSE,27,FALSE,0,24,FALSE,4,FALSE,7,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1186,13,095,31.5333091,-84.21641601,31.5333091,-84.21641601
11010,Georgia,Bleckley,13023,Clovis,Clovis,,,Coastal Plain chert,Coastal Plain chert,56,FALSE,24,FALSE,0,20,FALSE,2,FALSE,8,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1187,13,023,32.43445564,-83.32787253,32.43445564,-83.32787253
11012,Georgia,Crisp,13081,,Lanceolate biface,,,Coastal Plain chert,Coastal Plain chert,41,FALSE,26,FALSE,0,25,FALSE,7,FALSE,8,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1189,13,081,31.92294505,-83.76813891,31.92294505,-83.76813891
11013,Georgia,Ben Hill,13017,,Dalton,,,Coastal Plain chert,Coastal Plain chert,63,FALSE,38,FALSE,0,38,FALSE,5,FALSE,8,FALSE,Drill-like retouch,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1190,13,017,31.75980629,-83.22053525,31.75980629,-83.22053525
11014,Georgia,Dodge,13091,Clovis,Clovis,,,,Other,28,FALSE,33,FALSE,0,30,FALSE,7,FALSE,5,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1191,13,091,32.17221078,-83.16841929,32.17221078,-83.16841929
11015,Georgia,Coffee,13069,Clovis,Clovis,,,Coastal Plain chert,Coastal Plain chert,48,FALSE,23,FALSE,0,18,FALSE,3,FALSE,7,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1192,13,069,31.54922441,-82.84921902,31.54922441,-82.84921902
11016,Georgia,Crisp,13081,Suwannee_Simpson,Simpson,,,Coastal Plain chert,Coastal Plain chert,48,FALSE,23,FALSE,0,18,FALSE,3,FALSE,7,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1193,13,081,31.92294505,-83.76813891,31.92294505,-83.76813891
11017,Georgia,Crisp,13081,Suwannee_Simpson,Simpson,,,Coastal Plain chert,Coastal Plain chert,48,FALSE,27,FALSE,0,21,FALSE,3,FALSE,,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1194,13,081,31.92294505,-83.76813891,31.92294505,-83.76813891
11018,Georgia,Terrell,13273,,Dalton,,,Coastal Plain chert,Coastal Plain chert,61,FALSE,28,FALSE,0,24,TRUE,3,FALSE,0,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1195,13,273,31.77688997,-84.43694193,31.77688997,-84.43694193
11019,Georgia,Terrell,13273,,Dalton,,,Coastal Plain chert,Coastal Plain chert,50,FALSE,28,FALSE,0,28,FALSE,6,FALSE,6,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1196,13,273,31.77688997,-84.43694193,31.77688997,-84.43694193
11020,Georgia,Terrell,13273,,Dalton,,,Coastal Plain chert,Coastal Plain chert,58,FALSE,32,FALSE,0,32,FALSE,6.5,FALSE,7,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1197,13,273,31.77688997,-84.43694193,31.77688997,-84.43694193
11021,Georgia,Dooly,13093,,Dalton,,,Coastal Plain chert,Coastal Plain chert,40,FALSE,27,FALSE,0,27,FALSE,6,FALSE,7,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1198,13,093,32.15718713,-83.79879718,32.15718713,-83.79879718
11022,Georgia,Twiggs,13289,,Dalton,,,Coastal Plain chert,Coastal Plain chert,32,FALSE,23,FALSE,0,23,FALSE,6,FALSE,5,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1199,13,289,32.66723866,-83.42712936,32.66723866,-83.42712936
11025,Georgia,Baker,13007,,Dalton,,,Coastal Plain chert,Coastal Plain chert,35,FALSE,23,FALSE,0,23,FALSE,6,FALSE,,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1244,13,007,31.32619942,-84.44462559,31.32619942,-84.44462559
11026,Georgia,Burke,13033,Clovis,Clovis,,,Coastal Plain chert,Coastal Plain chert,62,FALSE,26,FALSE,0,25,FALSE,4.5,FALSE,,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1245,13,033,33.06114157,-82.00072999,33.06114157,-82.00072999
11027,Georgia,Burke,13033,Suwannee_Simpson,Suwannee,,,Coastal Plain chert,Coastal Plain chert,93,FALSE,28,FALSE,0,28,FALSE,4,FALSE,,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1246,13,033,33.06114157,-82.00072999,33.06114157,-82.00072999
11028,Georgia,Burke,13033,Quad_BeaverLake,Quad,,,Coastal Plain chert,Coastal Plain chert,54,FALSE,24,FALSE,0,26,TRUE,6,FALSE,,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1247,13,033,33.06114157,-82.00072999,33.06114157,-82.00072999
11029,Georgia,Cobb,13067,Quad_BeaverLake,Quad,,,Quartz,Quartz,42,FALSE,26,FALSE,0,28,TRUE,5.5,FALSE,6,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1248,13,067,33.941478,-84.57675309,33.941478,-84.57675309
11031,Georgia,Floyd,13115,Clovis,Clovis,,,Knox chert,Other,50,FALSE,49,FALSE,0,47,FALSE,11,FALSE,,FALSE,Reworked as an end scraper (bifacial),29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1250,13,115,34.26317735,-85.21426023,34.26317735,-85.21426023
11032,Georgia,Jefferson,13163,,Dalton,,,Coastal Plain chert,Coastal Plain chert,53,FALSE,33,FALSE,0,33,FALSE,8,FALSE,8,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1251,13,163,33.05486878,-82.41809902,33.05486878,-82.41809902
11033,Georgia,Lee,13177,Quad_BeaverLake,Quad,,,Coastal Plain chert,Coastal Plain chert,55,FALSE,29,FALSE,0,29,FALSE,4.5,FALSE,8,FALSE,Distal end appears reworked,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1252,13,177,31.77949454,-84.14113105,31.77949454,-84.14113105
11034,Georgia,Lowndes,13185,Clovis,Clovis (waisted),,,Coastal Plain chert,Coastal Plain chert,73.6,FALSE,31,FALSE,0,25.7,FALSE,,FALSE,9,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1253,13,185,30.83390116,-83.26776923,30.83390116,-83.26776923
11035,Georgia,Dooly,13093,,Dalton,,,Coastal Plain chert,Coastal Plain chert,62,FALSE,33,FALSE,0,33,FALSE,10,FALSE,,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1254,13,093,32.15718713,-83.79879718,32.15718713,-83.79879718
11036,Georgia,Dodge,13091,Clovis,Clovis,,,Coastal Plain chert,Coastal Plain chert,98,FALSE,34,FALSE,0,,TRUE,,TRUE,,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1255,13,091,32.17221078,-83.16841929,32.17221078,-83.16841929
11037,Georgia,Dooly,13093,Clovis,Clovis,,,Coastal Plain chert,Coastal Plain chert,75,FALSE,26,FALSE,0,24,FALSE,,FALSE,,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1256,13,093,32.15718713,-83.79879718,32.15718713,-83.79879718
11038,Georgia,Crisp,13081,,Chattahoochee Dalton,,,Coastal Plain chert,Coastal Plain chert,57,FALSE,20,FALSE,0,20,FALSE,6,FALSE,,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1257,13,081,31.92294505,-83.76813891,31.92294505,-83.76813891
11039,Georgia,Oglethorpe,13221,,Dalton,,,Piedmont Georgia chert,Other,49,FALSE,25,FALSE,0,25,FALSE,6,FALSE,,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1258,13,221,33.88069501,-83.0805942,33.88069501,-83.0805942
11040,Georgia,Pike,13231,Folsom,Folsom (replica),,,Hornstone,Other,50,FALSE,25,FALSE,0,12,FALSE,42,FALSE,,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1259,13,231,33.09227864,-84.38925278,33.09227864,-84.38925278
11041,Georgia,Pulaski,13235,,Dalton,,,Coastal Plain chert,Coastal Plain chert,40,FALSE,27,FALSE,0,27,FALSE,3,FALSE,,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1260,13,235,32.23279241,-83.47641109,32.23279241,-83.47641109
11042,Georgia,Sumter,13261,,Dalton,,,Coastal Plain chert,Coastal Plain chert,42,FALSE,27,FALSE,0,25,FALSE,9,FALSE,,FALSE,0,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1261,13,261,32.03999307,-84.19711194,32.03999307,-84.19711194
11043,Georgia,Upson,13293,Quad_BeaverLake,Quad,,,Coastal Plain chert,Coastal Plain chert,46,FALSE,28,FALSE,0,23,FALSE,4.5,FALSE,,FALSE,,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1262,13,293,32.88126085,-84.29941418,32.88126085,-84.29941418
11044,Georgia,Pulaski,13235,Clovis,Clovis preform,,,Coastal Plain chert,Coastal Plain chert,44,FALSE,38,FALSE,0,35,FALSE,1.5,FALSE,,FALSE,Blade break rounded_ques,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1263,13,235,32.23279241,-83.47641109,32.23279241,-83.47641109
11045,Georgia,Floyd,13115,,Dalton,,,Knox chert,Other,34,FALSE,28,FALSE,0,28,FALSE,4,FALSE,,FALSE,,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1264,13,115,34.26317735,-85.21426023,34.26317735,-85.21426023
11046,Georgia,Bartow,13015,Folsom,Eastern Folsom,,,Knox chert,Other,16,FALSE,17,FALSE,0,18,TRUE,4,FALSE,3,FALSE,,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1265,13,015,34.23785952,-84.840507,34.23785952,-84.840507
11047,Georgia,Floyd,13115,,Dalton_ques,,,Knox chert,Other,35,FALSE,28,FALSE,0,28,FALSE,5,FALSE,7,FALSE,,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1266,13,115,34.26317735,-85.21426023,34.26317735,-85.21426023
11048,Georgia,Cherokee,13057,,Lanceolate,,,Quartz,Quartz,,TRUE,32,TRUE,0,30,FALSE,3.5,FALSE,7,FALSE,,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1267,13,057,34.24390489,-84.47636344,34.24390489,-84.47636344
11049,Georgia,Cherokee,13057,,Greenbrier,,,Knox chert,Other,35,FALSE,,TRUE,0,,TRUE,1,FALSE,6,FALSE,Utilized along breaks,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1268,13,057,34.24390489,-84.47636344,34.24390489,-84.47636344
11050,Georgia,Elbert,13105,Quad_BeaverLake,Quad,,,"Metavolcanic, unidentifed",Metavolcanic,48,FALSE,31,FALSE,0,31,FALSE,,FALSE,7,FALSE,,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1269,13,105,34.11695956,-82.84033123,34.11695956,-82.84033123
11051,Georgia,Elbert,13105,,,,,Coastal Plain chert,Coastal Plain chert,29,FALSE,32,FALSE,0,32,FALSE,7,FALSE,6,FALSE,,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1270,13,105,34.11695956,-82.84033123,34.11695956,-82.84033123
11052,Georgia,McDuffie,13189,Suwannee_Simpson,Simpson,,,Coastal Plain chert,Coastal Plain chert,72,FALSE,29,FALSE,0,25,FALSE,4,FALSE,,FALSE,,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1271,13,189,33.48285401,-82.48137344,33.48285401,-82.48137344
11053,Georgia,Floyd,13115,,Dalton_ques,,,Knox chert,Other,19,FALSE,31,FALSE,0,31,FALSE,3,FALSE,,FALSE,Used a wedge/bipolarized,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1272,13,115,34.26317735,-85.21426023,34.26317735,-85.21426023
11054,Georgia,Gordon,13129,,Greenbrier,,,Knox chert,Other,41,FALSE,26,FALSE,0,25,FALSE,3,FALSE,,FALSE,,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1273,13,129,34.50336746,-84.87571373,34.50336746,-84.87571373
11055,Georgia,Gordon,13129,Quad_BeaverLake,Quad,,,Knox chert,Other,37,FALSE,25,FALSE,0,25,FALSE,4,FALSE,,FALSE,,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1274,13,129,34.50336746,-84.87571373,34.50336746,-84.87571373
11056,Georgia,Gordon,13129,Quad_BeaverLake,Quad,,,Knox chert,Other,45,FALSE,25,FALSE,0,25,FALSE,2,FALSE,,FALSE,Blade damage/possible impact fracture,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1275,13,129,34.50336746,-84.87571373,34.50336746,-84.87571373
11057,Georgia,Gordon,13129,Quad_BeaverLake,Quad,,,Knox chert,Other,41,FALSE,29,FALSE,0,29,FALSE,,FALSE,,FALSE,,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1276,13,129,34.50336746,-84.87571373,34.50336746,-84.87571373
11058,Georgia,Houston,13153,,Dalton,,,Coastal Plain chert,Coastal Plain chert,50,FALSE,23,FALSE,0,23,FALSE,8,FALSE,6,FALSE,,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1277,13,153,32.45914519,-83.66623819,32.45914519,-83.66623819
11059,Georgia,Houston,13153,,Dalton (Chattahoochee),,,Coastal Plain chert,Coastal Plain chert,66,FALSE,23,FALSE,0,23,FALSE,8,FALSE,,FALSE,,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1278,13,153,32.45914519,-83.66623819,32.45914519,-83.66623819
11060,Georgia,Houston,13153,,Dalton,,,Coastal Plain chert,Coastal Plain chert,45,FALSE,29,FALSE,0,29,FALSE,5,FALSE,6,FALSE,,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1279,13,153,32.45914519,-83.66623819,32.45914519,-83.66623819
11061,Georgia,Houston,13153,,Dalton,,,Coastal Plain chert,Coastal Plain chert,69,FALSE,30,FALSE,0,30,FALSE,7,FALSE,8,FALSE,,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1280,13,153,32.45914519,-83.66623819,32.45914519,-83.66623819
11062,Georgia,Bibb,13021,,Dalton,,,Coastal Plain chert,Coastal Plain chert,43,FALSE,27,FALSE,0,27,FALSE,5,FALSE,5,FALSE,,29,Points 675-1445 compiled by R. Jerald Ledbetter 2005-2008 (completed data sheets on file for all 1445 points),2008,"Georgia Archaeological Reesearch Design Series 6. Athens, Georgia.",1281,13,021,32.80679895,-83.69800822,32.80679895,-83.69800822
